"Index Name","Date","Open","High","Low","Close"
"NIFTY INFRASTRUCTURE","08 Sep 2021","4855.80","4863.10","4801.20","4833.00"
"NIFTY INFRASTRUCTURE","07 Sep 2021","4851.25","4862.25","4814.95","4846.60"
"NIFTY INFRASTRUCTURE","06 Sep 2021","4861.40","4888.55","4834.70","4840.80"
"NIFTY INFRASTRUCTURE","03 Sep 2021","4799.65","4835.45","4782.95","4830.70"
"NIFTY INFRASTRUCTURE","02 Sep 2021","4729.05","4782.85","4726.10","4773.70"
"NIFTY INFRASTRUCTURE","01 Sep 2021","4729.65","4743.90","4707.10","4727.75"
"NIFTY INFRASTRUCTURE","31 Aug 2021","4654.10","4714.95","4633.95","4709.85"
"NIFTY INFRASTRUCTURE","30 Aug 2021","4586.20","4650.00","4577.60","4640.65"
"NIFTY INFRASTRUCTURE","27 Aug 2021","4523.90","4577.70","4511.70","4563.30"
"NIFTY INFRASTRUCTURE","26 Aug 2021","4529.05","4534.00","4493.25","4509.50"
"NIFTY INFRASTRUCTURE","25 Aug 2021","4540.80","4549.55","4522.50","4526.00"
"NIFTY INFRASTRUCTURE","24 Aug 2021","4497.20","4530.05","4489.30","4526.20"
"NIFTY INFRASTRUCTURE","23 Aug 2021","4526.65","4529.15","4429.55","4473.15"
"NIFTY INFRASTRUCTURE","20 Aug 2021","4529.00","4559.45","4475.00","4490.90"
"NIFTY INFRASTRUCTURE","18 Aug 2021","4581.20","4602.00","4560.05","4573.40"
"NIFTY INFRASTRUCTURE","17 Aug 2021","4573.15","4592.80","4528.40","4568.80"
"NIFTY INFRASTRUCTURE","16 Aug 2021","4576.55","4591.80","4556.35","4569.80"
"NIFTY INFRASTRUCTURE","13 Aug 2021","4537.55","4569.40","4532.70","4565.55"
"NIFTY INFRASTRUCTURE","12 Aug 2021","4500.20","4533.15","4494.35","4528.75"
"NIFTY INFRASTRUCTURE","11 Aug 2021","4470.20","4493.95","4434.70","4489.00"
"NIFTY INFRASTRUCTURE","10 Aug 2021","4488.85","4504.05","4427.70","4464.30"
"NIFTY INFRASTRUCTURE","09 Aug 2021","4533.60","4533.60","4464.55","4476.15"
"NIFTY INFRASTRUCTURE","06 Aug 2021","4545.65","4567.65","4513.35","4518.05"
"NIFTY INFRASTRUCTURE","05 Aug 2021","4522.25","4564.85","4504.75","4543.30"
"NIFTY INFRASTRUCTURE","04 Aug 2021","4563.55","4576.40","4515.25","4520.35"
"NIFTY INFRASTRUCTURE","03 Aug 2021","4521.30","4557.05","4502.60","4551.70"
"NIFTY INFRASTRUCTURE","02 Aug 2021","4460.35","4503.30","4450.35","4500.00"
"NIFTY INFRASTRUCTURE","30 Jul 2021","4430.10","4467.95","4416.25","4432.30"
"NIFTY INFRASTRUCTURE","29 Jul 2021","4439.75","4447.55","4415.60","4420.20"
"NIFTY INFRASTRUCTURE","28 Jul 2021","4419.85","4421.20","4345.75","4417.50"
"NIFTY INFRASTRUCTURE","27 Jul 2021","4458.25","4463.60","4400.80","4416.00"
"NIFTY INFRASTRUCTURE","26 Jul 2021","4455.30","4474.25","4435.70","4446.50"
"NIFTY INFRASTRUCTURE","23 Jul 2021","4504.15","4505.10","4452.60","4456.35"
"NIFTY INFRASTRUCTURE","22 Jul 2021","4456.75","4491.05","4430.75","4484.55"
"NIFTY INFRASTRUCTURE","20 Jul 2021","4440.75","4452.35","4393.30","4412.50"
"NIFTY INFRASTRUCTURE","19 Jul 2021","4433.55","4478.85","4415.20","4438.50"
"NIFTY INFRASTRUCTURE","16 Jul 2021","4430.65","4460.35","4420.65","4456.75"
"NIFTY INFRASTRUCTURE","15 Jul 2021","4412.85","4436.90","4408.15","4420.95"
"NIFTY INFRASTRUCTURE","14 Jul 2021","4397.90","4411.75","4394.75","4402.15"
"NIFTY INFRASTRUCTURE","13 Jul 2021","4399.70","4405.00","4385.10","4398.25"
"NIFTY INFRASTRUCTURE","12 Jul 2021","4378.25","4400.75","4360.70","4374.55"
"NIFTY INFRASTRUCTURE","09 Jul 2021","4346.85","4363.10","4325.55","4358.45"
"NIFTY INFRASTRUCTURE","08 Jul 2021","4377.15","4389.45","4341.30","4351.05"
"NIFTY INFRASTRUCTURE","07 Jul 2021","4365.55","4381.25","4355.30","4377.15"
"NIFTY INFRASTRUCTURE","06 Jul 2021","4373.80","4400.25","4365.55","4371.50"
"NIFTY INFRASTRUCTURE","05 Jul 2021","4358.90","4378.30","4355.15","4371.90"
"NIFTY INFRASTRUCTURE","02 Jul 2021","4341.80","4346.15","4326.70","4338.30"
"NIFTY INFRASTRUCTURE","01 Jul 2021","4348.75","4352.75","4321.30","4327.35"
"NIFTY INFRASTRUCTURE","30 Jun 2021","4363.00","4370.95","4334.90","4339.25"
"NIFTY INFRASTRUCTURE","29 Jun 2021","4363.45","4384.55","4340.45","4350.05"
"NIFTY INFRASTRUCTURE","28 Jun 2021","4395.65","4395.95","4356.75","4362.10"
"NIFTY INFRASTRUCTURE","25 Jun 2021","4385.20","4385.25","4349.80","4371.50"
"NIFTY INFRASTRUCTURE","24 Jun 2021","4403.05","4405.75","4357.90","4367.10"
"NIFTY INFRASTRUCTURE","23 Jun 2021","4450.95","4451.15","4388.70","4392.65"
"NIFTY INFRASTRUCTURE","22 Jun 2021","4434.70","4461.55","4419.75","4425.80"
"NIFTY INFRASTRUCTURE","21 Jun 2021","4337.05","4412.40","4331.35","4407.10"
"NIFTY INFRASTRUCTURE","18 Jun 2021","4404.10","4406.50","4292.20","4376.65"
"NIFTY INFRASTRUCTURE","17 Jun 2021","4396.40","4435.20","4369.05","4391.05"
"NIFTY INFRASTRUCTURE","16 Jun 2021","4473.40","4477.50","4410.10","4422.40"
"NIFTY INFRASTRUCTURE","15 Jun 2021","4496.90","4499.10","4469.35","4475.90"
"NIFTY INFRASTRUCTURE","14 Jun 2021","4457.55","4478.60","4374.30","4472.35"
"NIFTY INFRASTRUCTURE","11 Jun 2021","4491.65","4513.30","4455.90","4471.90"
"NIFTY INFRASTRUCTURE","10 Jun 2021","4485.75","4497.35","4467.15","4473.05"
"NIFTY INFRASTRUCTURE","09 Jun 2021","4521.60","4530.00","4429.65","4455.70"
"NIFTY INFRASTRUCTURE","08 Jun 2021","4519.45","4520.40","4480.25","4506.30"
"NIFTY INFRASTRUCTURE","07 Jun 2021","4456.00","4517.75","4447.30","4505.15"
"NIFTY INFRASTRUCTURE","04 Jun 2021","4425.65","4446.70","4409.55","4432.65"
"NIFTY INFRASTRUCTURE","03 Jun 2021","4387.45","4419.95","4385.55","4414.45"
"NIFTY INFRASTRUCTURE","02 Jun 2021","4324.25","4370.45","4324.15","4364.05"
"NIFTY INFRASTRUCTURE","01 Jun 2021","4339.90","4363.30","4312.80","4332.55"
"NIFTY INFRASTRUCTURE","31 May 2021","4288.95","4336.55","4271.15","4327.90"
"NIFTY INFRASTRUCTURE","28 May 2021","4254.30","4296.85","4245.75","4280.65"
"NIFTY INFRASTRUCTURE","27 May 2021","4228.10","4243.05","4209.35","4230.05"
"NIFTY INFRASTRUCTURE","26 May 2021","4235.90","4237.15","4214.65","4217.50"
"NIFTY INFRASTRUCTURE","25 May 2021","4244.50","4244.50","4212.90","4216.25"
"NIFTY INFRASTRUCTURE","24 May 2021","4202.80","4226.05","4187.95","4213.15"
"NIFTY INFRASTRUCTURE","21 May 2021","4189.05","4204.05","4185.65","4194.65"
"NIFTY INFRASTRUCTURE","20 May 2021","4202.05","4207.75","4159.10","4166.85"
"NIFTY INFRASTRUCTURE","19 May 2021","4196.10","4218.35","4182.55","4191.05"
"NIFTY INFRASTRUCTURE","18 May 2021","4184.60","4204.70","4175.05","4198.05"
"NIFTY INFRASTRUCTURE","17 May 2021","4146.10","4154.05","4106.00","4148.75"
"NIFTY INFRASTRUCTURE","14 May 2021","4168.70","4169.05","4083.80","4124.90"
"NIFTY INFRASTRUCTURE","12 May 2021","4191.25","4206.15","4127.30","4145.05"
"NIFTY INFRASTRUCTURE","11 May 2021","4121.60","4194.00","4111.90","4185.95"
"NIFTY INFRASTRUCTURE","10 May 2021","4134.05","4156.20","4125.40","4152.65"
"NIFTY INFRASTRUCTURE","07 May 2021","4101.95","4119.75","4095.50","4107.30"
"NIFTY INFRASTRUCTURE","06 May 2021","4079.20","4086.70","4056.70","4083.40"
"NIFTY INFRASTRUCTURE","05 May 2021","4071.45","4080.00","4045.95","4064.45"
"NIFTY INFRASTRUCTURE","04 May 2021","4093.45","4099.60","4034.50","4045.20"
"NIFTY INFRASTRUCTURE","03 May 2021","4013.50","4079.90","3997.75","4071.90"
"NIFTY INFRASTRUCTURE","30 Apr 2021","4040.90","4117.20","4031.60","4053.10"
"NIFTY INFRASTRUCTURE","29 Apr 2021","4101.75","4115.10","4056.25","4067.35"
"NIFTY INFRASTRUCTURE","28 Apr 2021","4060.50","4077.95","4047.65","4065.65"
"NIFTY INFRASTRUCTURE","27 Apr 2021","3983.45","4046.30","3979.95","4040.00"
"NIFTY INFRASTRUCTURE","26 Apr 2021","3957.15","3985.95","3954.30","3976.20"
"NIFTY INFRASTRUCTURE","23 Apr 2021","3941.30","3968.30","3909.85","3932.55"
"NIFTY INFRASTRUCTURE","22 Apr 2021","3909.15","3955.05","3890.30","3946.95"
"NIFTY INFRASTRUCTURE","20 Apr 2021","3983.55","4002.00","3911.30","3937.10"
"NIFTY INFRASTRUCTURE","19 Apr 2021","3955.85","3966.35","3926.30","3939.65"
"NIFTY INFRASTRUCTURE","16 Apr 2021","4018.10","4073.85","4016.00","4042.85"
"NIFTY INFRASTRUCTURE","15 Apr 2021","4028.05","4070.00","3969.45","4025.00"
"NIFTY INFRASTRUCTURE","13 Apr 2021","3975.05","4029.15","3967.15","4022.45"
"NIFTY INFRASTRUCTURE","12 Apr 2021","4088.25","4089.45","3937.55","3955.40"
"NIFTY INFRASTRUCTURE","09 Apr 2021","4179.05","4190.80","4139.00","4147.90"
"NIFTY INFRASTRUCTURE","08 Apr 2021","4158.45","4200.35","4154.80","4177.25"
"NIFTY INFRASTRUCTURE","07 Apr 2021","4129.95","4174.60","4119.95","4138.35"
"NIFTY INFRASTRUCTURE","06 Apr 2021","4110.10","4132.05","4073.25","4109.15"
"NIFTY INFRASTRUCTURE","05 Apr 2021","4138.05","4138.25","4027.80","4092.90"
"NIFTY INFRASTRUCTURE","01 Apr 2021","4117.50","4155.95","4093.40","4149.25"
"NIFTY INFRASTRUCTURE","31 Mar 2021","4100.40","4125.45","4082.75","4087.80"
"NIFTY INFRASTRUCTURE","30 Mar 2021","4077.45","4114.05","4067.85","4104.85"
"NIFTY INFRASTRUCTURE","26 Mar 2021","4038.90","4057.35","4016.45","4043.05"
"NIFTY INFRASTRUCTURE","25 Mar 2021","4084.20","4086.85","3983.50","3994.00"
"NIFTY INFRASTRUCTURE","24 Mar 2021","4141.05","4157.15","4076.60","4082.95"
"NIFTY INFRASTRUCTURE","23 Mar 2021","4139.60","4175.10","4133.25","4161.70"
"NIFTY INFRASTRUCTURE","22 Mar 2021","4136.75","4140.10","4101.20","4133.75"
"NIFTY INFRASTRUCTURE","19 Mar 2021","4040.70","4141.40","3987.95","4131.50"
"NIFTY INFRASTRUCTURE","18 Mar 2021","4140.40","4156.40","4042.40","4067.65"
"NIFTY INFRASTRUCTURE","17 Mar 2021","4200.95","4204.75","4092.55","4100.75"
"NIFTY INFRASTRUCTURE","16 Mar 2021","4216.35","4238.60","4188.85","4198.05"
"NIFTY INFRASTRUCTURE","15 Mar 2021","4249.90","4251.55","4147.20","4202.35"
"NIFTY INFRASTRUCTURE","12 Mar 2021","4287.50","4304.90","4209.00","4232.35"
"NIFTY INFRASTRUCTURE","10 Mar 2021","4278.65","4281.30","4234.40","4256.30"
"NIFTY INFRASTRUCTURE","09 Mar 2021","4292.95","4305.70","4198.15","4247.50"
"NIFTY INFRASTRUCTURE","08 Mar 2021","4263.70","4315.55","4258.40","4269.90"
"NIFTY INFRASTRUCTURE","05 Mar 2021","4263.05","4306.40","4221.45","4244.40"
"NIFTY INFRASTRUCTURE","04 Mar 2021","4238.10","4298.35","4231.35","4279.90"
"NIFTY INFRASTRUCTURE","03 Mar 2021","4260.40","4290.90","4238.05","4282.35"
"NIFTY INFRASTRUCTURE","02 Mar 2021","4210.30","4230.95","4179.30","4220.30"
"NIFTY INFRASTRUCTURE","01 Mar 2021","4156.30","4183.00","4125.95","4175.10"
"NIFTY INFRASTRUCTURE","26 Feb 2021","4209.40","4247.05","4089.70","4110.35"
"NIFTY INFRASTRUCTURE","25 Feb 2021","4214.30","4275.55","4212.15","4262.05"
"NIFTY INFRASTRUCTURE","24 Feb 2021","4143.00","4187.60","4132.55","4182.30"
"NIFTY INFRASTRUCTURE","23 Feb 2021","4112.90","4149.90","4089.80","4123.05"
"NIFTY INFRASTRUCTURE","22 Feb 2021","4167.10","4173.70","4063.20","4077.15"
"NIFTY INFRASTRUCTURE","19 Feb 2021","4201.75","4231.50","4133.30","4159.85"
"NIFTY INFRASTRUCTURE","18 Feb 2021","4214.05","4233.10","4192.05","4204.25"
"NIFTY INFRASTRUCTURE","17 Feb 2021","4174.95","4209.65","4167.75","4195.35"
"NIFTY INFRASTRUCTURE","16 Feb 2021","4146.70","4200.60","4144.30","4177.60"
"NIFTY INFRASTRUCTURE","15 Feb 2021","4132.90","4150.05","4113.85","4133.85"
"NIFTY INFRASTRUCTURE","12 Feb 2021","4143.20","4146.00","4081.75","4108.10"
"NIFTY INFRASTRUCTURE","11 Feb 2021","4092.15","4138.55","4085.95","4134.20"
"NIFTY INFRASTRUCTURE","10 Feb 2021","4124.55","4130.60","4059.55","4103.85"
"NIFTY INFRASTRUCTURE","09 Feb 2021","4118.55","4145.60","4101.10","4113.65"
"NIFTY INFRASTRUCTURE","08 Feb 2021","4043.05","4114.05","4040.60","4100.65"
"NIFTY INFRASTRUCTURE","05 Feb 2021","4069.10","4072.55","4011.20","4020.70"
"NIFTY INFRASTRUCTURE","04 Feb 2021","4019.80","4063.70","4004.20","4048.40"
"NIFTY INFRASTRUCTURE","03 Feb 2021","4011.75","4047.75","3978.70","4017.25"
"NIFTY INFRASTRUCTURE","02 Feb 2021","3900.15","4002.20","3897.55","3989.00"
"NIFTY INFRASTRUCTURE","01 Feb 2021","3704.30","3864.80","3672.35","3853.40"
"NIFTY INFRASTRUCTURE","29 Jan 2021","3777.40","3791.75","3660.00","3671.85"
"NIFTY INFRASTRUCTURE","28 Jan 2021","3715.90","3761.30","3712.70","3743.20"
"NIFTY INFRASTRUCTURE","27 Jan 2021","3797.25","3803.85","3741.90","3748.50"
"NIFTY INFRASTRUCTURE","25 Jan 2021","3893.70","3896.30","3794.35","3801.75"
"NIFTY INFRASTRUCTURE","22 Jan 2021","3913.35","3928.50","3850.60","3863.95"
"NIFTY INFRASTRUCTURE","21 Jan 2021","3971.85","3975.25","3879.20","3905.50"
"NIFTY INFRASTRUCTURE","20 Jan 2021","3918.75","3946.30","3901.60","3941.90"
"NIFTY INFRASTRUCTURE","19 Jan 2021","3859.05","3919.95","3858.25","3912.85"
"NIFTY INFRASTRUCTURE","18 Jan 2021","3889.90","3892.15","3802.55","3840.20"
"NIFTY INFRASTRUCTURE","15 Jan 2021","3946.05","3955.80","3857.75","3890.45"
"NIFTY INFRASTRUCTURE","14 Jan 2021","3911.75","3928.40","3888.00","3922.60"
"NIFTY INFRASTRUCTURE","13 Jan 2021","3910.95","3943.50","3848.50","3894.70"
"NIFTY INFRASTRUCTURE","12 Jan 2021","3822.75","3883.65","3812.50","3878.25"
"NIFTY INFRASTRUCTURE","11 Jan 2021","3844.50","3848.70","3805.50","3819.35"
"NIFTY INFRASTRUCTURE","08 Jan 2021","3792.60","3837.90","3788.90","3833.45"
"NIFTY INFRASTRUCTURE","07 Jan 2021","3757.65","3791.40","3754.50","3767.10"
"NIFTY INFRASTRUCTURE","06 Jan 2021","3720.65","3739.35","3686.80","3728.90"
"NIFTY INFRASTRUCTURE","05 Jan 2021","3696.50","3710.85","3680.95","3706.70"
"NIFTY INFRASTRUCTURE","04 Jan 2021","3695.65","3718.80","3674.70","3716.10"
"NIFTY INFRASTRUCTURE","01 Jan 2021","3656.25","3678.45","3651.70","3674.20"
