"Index Name","Date","Open","High","Low","Close"
"NIFTY AUTO","26 Nov 2021","11159.60","11159.60","10721.35","10759.60"
"NIFTY AUTO","25 Nov 2021","11312.95","11366.20","11193.00","11247.75"
"NIFTY AUTO","24 Nov 2021","11521.05","11532.65","11266.95","11308.85"
"NIFTY AUTO","23 Nov 2021","11339.20","11497.00","11275.25","11455.70"
"NIFTY AUTO","22 Nov 2021","11788.80","11788.80","11270.35","11379.75"
"NIFTY AUTO","18 Nov 2021","12061.90","12067.25","11690.90","11747.45"
"NIFTY AUTO","17 Nov 2021","11982.75","12139.75","11958.50","12061.80"
"NIFTY AUTO","16 Nov 2021","11717.95","12078.80","11692.05","11977.30"
"NIFTY AUTO","15 Nov 2021","11716.10","11840.95","11645.30","11687.65"
"NIFTY AUTO","12 Nov 2021","11791.35","11795.25","11635.70","11706.50"
"NIFTY AUTO","11 Nov 2021","11818.75","11848.75","11645.00","11690.15"
"NIFTY AUTO","10 Nov 2021","11776.25","11855.80","11718.70","11829.15"
"NIFTY AUTO","09 Nov 2021","11701.25","11824.90","11691.35","11766.25"
"NIFTY AUTO","08 Nov 2021","11645.85","11684.25","11602.50","11645.75"
"NIFTY AUTO","04 Nov 2021","11480.80","11590.20","11471.00","11569.80"
"NIFTY AUTO","03 Nov 2021","11515.10","11560.95","11366.95","11401.20"
"NIFTY AUTO","02 Nov 2021","11534.40","11610.35","11487.50","11521.25"
"NIFTY AUTO","01 Nov 2021","11306.45","11460.15","11205.25","11421.00"
"NIFTY AUTO","29 Oct 2021","11262.95","11413.15","11070.65","11297.45"
"NIFTY AUTO","28 Oct 2021","11380.80","11449.10","11223.45","11260.90"
"NIFTY AUTO","27 Oct 2021","11466.95","11491.15","11364.45","11395.15"
"NIFTY AUTO","26 Oct 2021","11269.70","11466.80","11258.85","11452.25"
"NIFTY AUTO","25 Oct 2021","11417.85","11445.65","11177.75","11228.20"
"NIFTY AUTO","22 Oct 2021","11634.65","11641.35","11380.80","11433.95"
"NIFTY AUTO","21 Oct 2021","11588.05","11602.05","11392.50","11557.40"
"NIFTY AUTO","20 Oct 2021","11598.65","11648.90","11388.85","11493.30"
"NIFTY AUTO","19 Oct 2021","11859.20","11892.05","11580.75","11626.85"
"NIFTY AUTO","18 Oct 2021","11862.80","11964.55","11796.85","11814.80"
"NIFTY AUTO","14 Oct 2021","12005.95","12014.50","11775.50","11800.30"
"NIFTY AUTO","13 Oct 2021","11687.55","12001.90","11603.10","11870.00"
"NIFTY AUTO","12 Oct 2021","11400.15","11525.50","11374.10","11476.10"
"NIFTY AUTO","11 Oct 2021","11136.55","11444.70","11125.05","11375.55"
"NIFTY AUTO","08 Oct 2021","11147.75","11206.95","11054.65","11079.35"
"NIFTY AUTO","07 Oct 2021","10659.70","11091.45","10639.45","11031.80"
"NIFTY AUTO","06 Oct 2021","10722.65","10766.90","10535.10","10567.55"
"NIFTY AUTO","05 Oct 2021","10624.45","10728.10","10599.95","10692.00"
"NIFTY AUTO","04 Oct 2021","10649.40","10695.45","10616.40","10641.15"
"NIFTY AUTO","01 Oct 2021","10544.85","10617.85","10437.10","10596.95"
"NIFTY AUTO","30 Sep 2021","10652.15","10676.15","10561.75","10598.45"
"NIFTY AUTO","29 Sep 2021","10640.10","10715.65","10559.40","10655.50"
"NIFTY AUTO","28 Sep 2021","10824.45","10842.35","10608.75","10695.95"
"NIFTY AUTO","27 Sep 2021","10513.05","10801.00","10501.05","10765.15"
"NIFTY AUTO","24 Sep 2021","10403.40","10473.90","10341.75","10429.05"
"NIFTY AUTO","23 Sep 2021","10337.75","10404.45","10333.25","10372.95"
"NIFTY AUTO","22 Sep 2021","10179.50","10314.00","10174.15","10284.60"
"NIFTY AUTO","21 Sep 2021","10196.95","10226.40","10021.35","10155.95"
"NIFTY AUTO","20 Sep 2021","10286.95","10348.05","10176.40","10202.65"
"NIFTY AUTO","17 Sep 2021","10392.10","10469.85","10284.45","10351.45"
"NIFTY AUTO","16 Sep 2021","10343.20","10358.70","10300.45","10351.45"
"NIFTY AUTO","15 Sep 2021","10239.95","10309.60","10222.95","10297.00"
"NIFTY AUTO","14 Sep 2021","10151.25","10246.75","10149.35","10209.60"
"NIFTY AUTO","13 Sep 2021","10119.95","10125.80","10045.00","10120.15"
"NIFTY AUTO","09 Sep 2021","10070.95","10144.30","10054.35","10112.60"
"NIFTY AUTO","08 Sep 2021","10152.10","10154.45","10047.15","10100.40"
"NIFTY AUTO","07 Sep 2021","10189.35","10204.05","10115.55","10152.70"
"NIFTY AUTO","06 Sep 2021","10185.20","10214.40","10156.10","10167.25"
"NIFTY AUTO","03 Sep 2021","10054.05","10195.90","10042.55","10124.75"
"NIFTY AUTO","02 Sep 2021","10082.95","10083.50","9981.30","10022.45"
"NIFTY AUTO","01 Sep 2021","10049.10","10088.65","10010.60","10043.90"
"NIFTY AUTO","31 Aug 2021","9972.70","10044.35","9893.85","10034.45"
"NIFTY AUTO","30 Aug 2021","9867.70","9968.75","9863.45","9957.90"
"NIFTY AUTO","27 Aug 2021","9768.35","9812.00","9718.25","9793.85"
"NIFTY AUTO","26 Aug 2021","9801.65","9812.95","9745.95","9763.10"
"NIFTY AUTO","25 Aug 2021","9874.45","9899.25","9799.10","9808.65"
"NIFTY AUTO","24 Aug 2021","9779.00","9851.55","9704.60","9832.80"
"NIFTY AUTO","23 Aug 2021","9982.55","10007.65","9744.50","9759.15"
"NIFTY AUTO","20 Aug 2021","9972.55","10032.55","9876.60","9904.70"
"NIFTY AUTO","18 Aug 2021","10123.75","10134.15","10045.60","10067.95"
"NIFTY AUTO","17 Aug 2021","10073.40","10100.45","9963.25","10088.30"
"NIFTY AUTO","16 Aug 2021","10182.30","10209.20","10071.10","10088.80"
"NIFTY AUTO","13 Aug 2021","10218.65","10240.85","10151.60","10178.30"
"NIFTY AUTO","12 Aug 2021","10177.35","10223.75","10137.10","10180.55"
"NIFTY AUTO","11 Aug 2021","10173.80","10225.35","10000.95","10140.40"
"NIFTY AUTO","10 Aug 2021","10247.10","10271.80","10095.10","10158.75"
"NIFTY AUTO","09 Aug 2021","10274.75","10348.80","10200.45","10239.00"
"NIFTY AUTO","06 Aug 2021","10263.30","10316.40","10235.55","10249.50"
"NIFTY AUTO","05 Aug 2021","10237.65","10240.00","10157.70","10224.90"
"NIFTY AUTO","04 Aug 2021","10378.90","10408.00","10203.20","10246.80"
"NIFTY AUTO","03 Aug 2021","10220.10","10355.65","10206.45","10342.60"
"NIFTY AUTO","02 Aug 2021","10162.75","10190.30","10114.10","10183.45"
"NIFTY AUTO","30 Jul 2021","9990.70","10179.60","9976.90","10048.50"
"NIFTY AUTO","29 Jul 2021","10021.00","10027.95","9945.80","9956.65"
"NIFTY AUTO","28 Jul 2021","10119.10","10122.55","9947.95","10000.40"
"NIFTY AUTO","27 Jul 2021","10153.15","10217.10","10047.65","10094.35"
"NIFTY AUTO","26 Jul 2021","10204.65","10212.65","10127.15","10137.95"
"NIFTY AUTO","23 Jul 2021","10249.30","10297.60","10190.80","10201.35"
"NIFTY AUTO","22 Jul 2021","10296.40","10303.25","10189.15","10235.80"
"NIFTY AUTO","20 Jul 2021","10318.40","10341.30","10175.60","10222.20"
"NIFTY AUTO","19 Jul 2021","10372.30","10379.70","10268.40","10310.90"
"NIFTY AUTO","16 Jul 2021","10458.95","10459.60","10400.35","10428.45"
"NIFTY AUTO","15 Jul 2021","10480.95","10488.25","10404.25","10426.00"
"NIFTY AUTO","14 Jul 2021","10503.75","10510.65","10455.75","10467.90"
"NIFTY AUTO","13 Jul 2021","10505.70","10531.25","10463.60","10497.80"
"NIFTY AUTO","12 Jul 2021","10496.50","10523.00","10422.75","10438.20"
"NIFTY AUTO","09 Jul 2021","10444.00","10456.05","10386.05","10420.30"
"NIFTY AUTO","08 Jul 2021","10510.35","10558.25","10425.95","10456.00"
"NIFTY AUTO","07 Jul 2021","10565.30","10598.00","10493.65","10552.50"
"NIFTY AUTO","06 Jul 2021","10755.15","10816.85","10527.50","10559.70"
"NIFTY AUTO","05 Jul 2021","10731.55","10810.25","10710.80","10746.45"
"NIFTY AUTO","02 Jul 2021","10741.45","10743.80","10646.20","10685.50"
"NIFTY AUTO","01 Jul 2021","10620.15","10744.10","10619.55","10687.70"
"NIFTY AUTO","30 Jun 2021","10637.75","10699.50","10583.00","10600.35"
"NIFTY AUTO","29 Jun 2021","10712.15","10754.95","10588.25","10612.25"
"NIFTY AUTO","28 Jun 2021","10746.10","10746.10","10676.90","10709.90"
"NIFTY AUTO","25 Jun 2021","10644.65","10754.90","10643.90","10706.80"
"NIFTY AUTO","24 Jun 2021","10604.55","10638.25","10550.85","10618.45"
"NIFTY AUTO","23 Jun 2021","10599.50","10684.95","10551.15","10588.50"
"NIFTY AUTO","22 Jun 2021","10456.00","10614.30","10451.50","10540.45"
"NIFTY AUTO","21 Jun 2021","10319.10","10420.65","10276.10","10401.15"
"NIFTY AUTO","18 Jun 2021","10540.75","10552.05","10229.10","10443.75"
"NIFTY AUTO","17 Jun 2021","10618.70","10664.95","10484.95","10523.00"
"NIFTY AUTO","16 Jun 2021","10742.50","10772.25","10644.55","10669.45"
"NIFTY AUTO","15 Jun 2021","10768.20","10803.25","10739.40","10754.40"
"NIFTY AUTO","14 Jun 2021","10755.35","10767.80","10570.85","10753.10"
"NIFTY AUTO","11 Jun 2021","10772.35","10807.15","10717.25","10765.50"
"NIFTY AUTO","10 Jun 2021","10773.85","10781.50","10681.90","10722.70"
"NIFTY AUTO","09 Jun 2021","10889.15","10913.95","10670.55","10734.40"
"NIFTY AUTO","08 Jun 2021","10836.05","10889.65","10762.15","10873.90"
"NIFTY AUTO","07 Jun 2021","10814.25","10888.25","10791.20","10806.55"
"NIFTY AUTO","04 Jun 2021","10672.85","10749.15","10634.90","10735.75"
"NIFTY AUTO","03 Jun 2021","10683.25","10690.45","10600.65","10647.65"
"NIFTY AUTO","02 Jun 2021","10431.55","10671.60","10413.30","10647.75"
"NIFTY AUTO","01 Jun 2021","10507.30","10619.00","10443.75","10457.85"
"NIFTY AUTO","31 May 2021","10467.00","10513.10","10344.95","10491.85"
"NIFTY AUTO","28 May 2021","10537.60","10573.95","10429.40","10510.25"
"NIFTY AUTO","27 May 2021","10467.25","10561.30","10441.35","10486.00"
"NIFTY AUTO","26 May 2021","10423.45","10473.45","10399.10","10437.80"
"NIFTY AUTO","25 May 2021","10398.65","10424.25","10363.55","10384.30"
"NIFTY AUTO","24 May 2021","10347.95","10390.30","10299.25","10315.75"
"NIFTY AUTO","21 May 2021","10276.10","10332.00","10215.10","10312.40"
"NIFTY AUTO","20 May 2021","10253.60","10297.15","10158.90","10226.40"
"NIFTY AUTO","19 May 2021","10231.85","10303.00","10179.45","10249.10"
"NIFTY AUTO","18 May 2021","10102.40","10344.50","10070.25","10324.00"
"NIFTY AUTO","17 May 2021","9844.15","10037.80","9785.90","10001.70"
"NIFTY AUTO","14 May 2021","10059.20","10061.50","9777.50","9810.45"
"NIFTY AUTO","12 May 2021","9992.00","10066.80","9913.50","10013.65"
"NIFTY AUTO","11 May 2021","9874.90","10029.85","9852.20","9995.10"
"NIFTY AUTO","10 May 2021","9856.65","9984.80","9834.50","9973.05"
"NIFTY AUTO","07 May 2021","9858.35","9907.45","9767.00","9819.45"
"NIFTY AUTO","06 May 2021","9669.20","9826.55","9664.30","9815.10"
"NIFTY AUTO","05 May 2021","9631.05","9662.10","9547.75","9643.05"
"NIFTY AUTO","04 May 2021","9728.45","9758.70","9541.20","9577.70"
"NIFTY AUTO","03 May 2021","9539.55","9715.90","9485.50","9662.95"
"NIFTY AUTO","30 Apr 2021","9701.30","9780.35","9619.00","9640.85"
"NIFTY AUTO","29 Apr 2021","9959.20","9985.00","9754.00","9773.70"
"NIFTY AUTO","28 Apr 2021","9781.50","9968.40","9758.15","9871.50"
"NIFTY AUTO","27 Apr 2021","9662.30","9733.80","9653.90","9708.20"
"NIFTY AUTO","26 Apr 2021","9630.20","9713.10","9612.70","9641.45"
"NIFTY AUTO","23 Apr 2021","9569.25","9695.90","9534.90","9596.95"
"NIFTY AUTO","22 Apr 2021","9529.30","9665.95","9503.80","9644.55"
"NIFTY AUTO","20 Apr 2021","9683.95","9738.10","9539.70","9630.70"
"NIFTY AUTO","19 Apr 2021","9476.65","9562.95","9395.25","9532.15"
"NIFTY AUTO","16 Apr 2021","9691.30","9926.45","9679.50","9808.95"
"NIFTY AUTO","15 Apr 2021","9787.85","9817.00","9558.70","9691.45"
"NIFTY AUTO","13 Apr 2021","9438.20","9845.50","9406.40","9818.30"
"NIFTY AUTO","12 Apr 2021","9738.35","9738.35","9345.20","9415.65"
"NIFTY AUTO","09 Apr 2021","9961.55","10032.85","9885.60","9922.95"
"NIFTY AUTO","08 Apr 2021","9992.30","10083.30","9933.10","9959.35"
"NIFTY AUTO","07 Apr 2021","9790.00","9950.55","9761.15","9937.00"
"NIFTY AUTO","06 Apr 2021","9836.85","9881.20","9755.10","9781.35"
"NIFTY AUTO","05 Apr 2021","9988.10","9991.30","9688.40","9768.05"
"NIFTY AUTO","01 Apr 2021","9967.85","10044.60","9889.70","10022.60"
"NIFTY AUTO","31 Mar 2021","9866.00","9946.95","9812.25","9862.45"
"NIFTY AUTO","30 Mar 2021","9835.85","9885.95","9749.35","9865.00"
"NIFTY AUTO","26 Mar 2021","9766.40","9853.85","9749.40","9771.50"
"NIFTY AUTO","25 Mar 2021","9916.60","9924.35","9605.05","9651.35"
"NIFTY AUTO","24 Mar 2021","10116.70","10164.35","9897.85","9925.25"
"NIFTY AUTO","23 Mar 2021","10183.65","10265.00","10167.20","10187.65"
"NIFTY AUTO","22 Mar 2021","10176.30","10226.80","10069.45","10140.45"
"NIFTY AUTO","19 Mar 2021","10067.15","10207.15","9841.65","10186.50"
"NIFTY AUTO","18 Mar 2021","10251.95","10345.20","10039.55","10143.95"
"NIFTY AUTO","17 Mar 2021","10369.75","10378.80","10133.90","10159.10"
"NIFTY AUTO","16 Mar 2021","10378.30","10401.25","10301.70","10350.80"
"NIFTY AUTO","15 Mar 2021","10446.75","10450.20","10178.25","10335.10"
"NIFTY AUTO","12 Mar 2021","10603.15","10624.35","10313.35","10383.90"
"NIFTY AUTO","10 Mar 2021","10525.75","10613.60","10511.15","10559.30"
"NIFTY AUTO","09 Mar 2021","10572.65","10621.45","10381.60","10464.25"
"NIFTY AUTO","08 Mar 2021","10597.80","10632.10","10488.40","10507.35"
"NIFTY AUTO","05 Mar 2021","10558.15","10663.75","10488.85","10524.40"
"NIFTY AUTO","04 Mar 2021","10559.40","10710.10","10514.30","10625.75"
"NIFTY AUTO","03 Mar 2021","10819.05","10820.40","10640.15","10673.10"
"NIFTY AUTO","02 Mar 2021","10491.80","10766.70","10419.75","10744.05"
"NIFTY AUTO","01 Mar 2021","10304.25","10472.70","10292.75","10411.80"
"NIFTY AUTO","26 Feb 2021","10368.75","10450.95","10110.50","10169.90"
"NIFTY AUTO","25 Feb 2021","10488.60","10537.55","10411.15","10497.95"
"NIFTY AUTO","24 Feb 2021","10410.20","10513.35","10325.55","10405.50"
"NIFTY AUTO","23 Feb 2021","10343.55","10423.25","10205.85","10379.55"
"NIFTY AUTO","22 Feb 2021","10559.80","10559.95","10241.25","10300.00"
"NIFTY AUTO","19 Feb 2021","10785.05","10786.45","10450.55","10540.35"
"NIFTY AUTO","18 Feb 2021","11027.80","11027.80","10787.70","10827.00"
"NIFTY AUTO","17 Feb 2021","10914.20","11008.40","10880.50","10975.45"
"NIFTY AUTO","16 Feb 2021","11005.50","11034.05","10881.40","10944.90"
"NIFTY AUTO","15 Feb 2021","10978.70","11002.80","10909.95","10956.05"
"NIFTY AUTO","12 Feb 2021","10951.60","10989.95","10835.55","10912.25"
"NIFTY AUTO","11 Feb 2021","10947.50","11057.10","10878.35","10965.25"
"NIFTY AUTO","10 Feb 2021","10922.90","11049.70","10822.50","11010.85"
"NIFTY AUTO","09 Feb 2021","11087.40","11093.15","10855.25","10907.60"
"NIFTY AUTO","08 Feb 2021","10830.10","11077.85","10818.40","11061.15"
"NIFTY AUTO","05 Feb 2021","10958.90","10987.05","10649.00","10723.95"
"NIFTY AUTO","04 Feb 2021","10763.60","10988.35","10732.20","10867.10"
"NIFTY AUTO","03 Feb 2021","10754.00","10860.05","10626.45","10749.15"
"NIFTY AUTO","02 Feb 2021","10427.05","10689.95","10383.55","10638.60"
"NIFTY AUTO","01 Feb 2021","9919.10","10262.10","9726.55","10227.95"
"NIFTY AUTO","29 Jan 2021","10221.85","10308.90","9776.90","9813.15"
"NIFTY AUTO","28 Jan 2021","10065.95","10312.15","10056.95","10105.60"
"NIFTY AUTO","27 Jan 2021","10410.25","10457.90","10161.30","10210.25"
"NIFTY AUTO","25 Jan 2021","10649.80","10692.15","10337.40","10433.50"
"NIFTY AUTO","22 Jan 2021","10414.40","10780.80","10398.20","10515.85"
"NIFTY AUTO","21 Jan 2021","10432.55","10596.90","10282.25","10367.75"
"NIFTY AUTO","20 Jan 2021","10140.80","10387.80","10118.45","10369.25"
"NIFTY AUTO","19 Jan 2021","10033.35","10166.20","10008.75","10136.80"
"NIFTY AUTO","18 Jan 2021","10162.90","10173.80","9863.90","9961.10"
"NIFTY AUTO","15 Jan 2021","10241.70","10287.45","10092.05","10178.30"
"NIFTY AUTO","14 Jan 2021","10237.30","10285.25","10148.95","10238.30"
"NIFTY AUTO","13 Jan 2021","10166.15","10269.90","10120.25","10208.55"
"NIFTY AUTO","12 Jan 2021","9991.45","10259.10","9975.05","10119.85"
"NIFTY AUTO","11 Jan 2021","9789.80","10028.75","9693.70","9995.60"
"NIFTY AUTO","08 Jan 2021","9491.45","9767.10","9478.30","9741.25"
"NIFTY AUTO","07 Jan 2021","9453.65","9530.60","9406.05","9429.65"
"NIFTY AUTO","06 Jan 2021","9424.50","9484.05","9279.05","9379.55"
"NIFTY AUTO","05 Jan 2021","9356.90","9431.00","9293.45","9416.05"
"NIFTY AUTO","04 Jan 2021","9346.15","9434.35","9267.50","9417.95"
"NIFTY AUTO","01 Jan 2021","9214.90","9300.40","9214.20","9272.50"
